"2","Flu .......... — feeling sick"
"2","Flu ... Huhuhuhu — feeling sick"
"0","Everyone I'm sick something n the air n careful everyone I hope I get better tomorwwo I hate hating the flu"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","I think I got the flu @this point like I never felt so sick before"
"2","please not now :( #sick #flu"
"0","Temperature Headache Flu Full Body Pain 󾌻󾍄 — feeling sick"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","My life when I'm sick #sick #flu #life #followme #lemon #tea pic.twitter.com/ETWwBDuuG5"
"0","I got hit so hard with the flu last night.....literally out of nowhere & my entire house is sick af I can't even hold Silas I'm dying"
"2","1. The flu shot actually makes you sick to begin with Have you ever noticed how vaccinated children get sick ... http:// fb.me/8bYtcUgL8"
"2","I've been sick and like 75 other people have been sick in Hermiston, like wtf is it flu season already"
"2","I laugh when sick people tell me they got their flu shots! Duh! http:// fb.me/1BSPPGq9z"
"0","I am miserable and homesick and really sick bc the flu is going around in Cstat"
"0","IM J UST sick notbing happened its the flu so Im dying"
"2","Q:What do you call a half-dozen Indians with Asian flu ? A:Six sick Sikhs (sic)."
"2","That one, weird trick that blasts tummy fat? Get incredibly sick with a gastro-esque flu /cold."
"2","I'm sick lil bitch got the flu"
"2","Dads sick in bed with a mad case of man flu . Happy Father's Day @NatoliPC"
"2","flu sick or cold sick ?? (feel better)"
"2","Nigga got suspended by David stern for gambling, was seen in Vegas btwn games, and wasn't sick before or after yet ppl think he had flu lmao"
"2","My constant weekend date... I still feel really sick but good food helps take away flu for a while.. pic.twitter.com/3XwxGBP4AK"
"2","i'm sick , lil bitch got the flu"
"0","9. ... flu struck me like lightning. I was sick . Colds. Cough. Fever. Still working."
"2","Looked like he was getting sick & hot! Flu ? Migraine? Dizzy?"
"2","we have a manager"" on "" sick leave"" even though I see her out all the time and someone called off because they have the "" flu """""
"2","For illness or for having to endure hours of the Ould Fart? :P Seriously though, sooo sick of this round of cold/ flu thingy."
"2","damn near sick of niggas like I caught the flu"
"0","@FaZe_Caarl Could you give me some luck been sick all day with the flu hopefully I can hit a shot once I feel better."
"0","I love that some people at my work can not show up because they're hung over but if I call in sick because I have the flu I get in trouble"
"2","I'm sick , lil bitch got the flu"
"2","Sick app!! Peep how I flipped this pic I took from the hospital!! I call this one  Flu … https://www. instagram.com/p/BJ6eiipDUHM/"""
"2","sick this bitch got the flu ️"
"0","I havent been sick since last semester when i got the flu and was practically on my death bed"
"2","sick lil b* got the flu ."
"0","Another time he drove up from Diego for my bff's bday dinner party. He was sick as hell with the flu and couldn't even eat. But he showed up"
"2","@zerohedge They just burn a  sick day"", all on the same day. It's called the 'blue flu '. Not used much since the 1970's."""
"0","Sucks that I'm still sick from this flu but good weekend to be in… https://www. instagram.com/p/BJ6WjUUhYhfx L0fAtPK1j-CbW0KdKgTI_6uF8k0/ …"
"2","I'm sick , I have flu and I'm feeling so bad. Sing me San Francisco please @Calum5SOS"
"2","Sick ! badan panas, flu dan batuk :( GWS untuk aku,puput dan melan :')"
"2","big booty Bella is sick with IB flu send love"
"2","that might make sense, never had flu before. Gotta be something I've never crossed paths w before I've never been sick so long"
"2","And yeah your body look so sick I think I caught the flu"
"0","The last time I got a flu shot I felt sick afterwards."
"2","damn near sick of niggas like I caught the flu"
"2","i'm so sick with the flu , why this"
"2","im sick lil bitch got the flu aaaahhh"
"2","#thapack #flusick https://www. instagram.com/p/BJ6RAw5DTGp/"
"0","Evans asked MJ about the flu game: If I’m ever feeling sick , I’ll watch the flu game, the whole game just to see what he was going through"""""
"2","I always get sick after my flu shot"
"2","Sick as a dog. Forgot how much I hated getting the fucking flu ."
"2","Listen to MAVADO- SICK LIKE FLU (RAW)- EBOLA RIDDIM- UIM RECORDS by Dancehall & Reggae Cloud #np on #SoundCloud https:// soundcloud.com/djkaas/mavado- sick-like-flu-raw-ebola …"
"2","I just got sick off this tweet syke got the flu shot whaat"
"0","I hate being around sick people, like with the flu or a cold, it's so gross"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// dcist.com/2016/09/expand ing_paid_sick_leave.php …"
"2","I'm sick again. Come cuddle and get some of this flu love."
"0","I went soooo long without getting sick and my niece me pego la flu and I have tons of work that I am now too tired to do"
"2","Food workers without sick leave spread disease: D.C. extended paid sick leave to tipped workers & flu cases fell 5% http:// dcist.com/2016/09/expand ing_paid_sick_leave.php …"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// bit.ly/2c2TxBk"
"0","When everyone's sick , but it's ur first year not having to chug flu medicine after the first week of school"
"2","I made a quick 10min comic in Finnish how lonely n sick (actual flu lol) i am prolly pic.twitter.com/MSVq8T4HzG"
"0","As much as I like autumn, it's the time I always get sick the most. First flu and now a stomach bug..."
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","Cough + headache + fever = FLU . OTW shift start at 3am dial right away. — feeling sick"
"0","No, the flu shot will not get you sick so stop making excuses because you're afraid of needles #pharmacist #flushot"
"2","Sick and tired like I got the flu"
"0","don't die"" "" @_Zanie : Being single sometimes http:// stinks.You be sick with flu but there's no one to come hold you so you don't die"""
"0","I hope Juantrell gets the flu & is so sick that she can't go to LSU's HC."
"2","This season will be here before we know it! #flu #yoga #sick https:// twitter.com/yogaworkoutt/s tatus/772081506885988356 …"
"2","Off to bed. And try get rid of this flu . Night peeps — feeling sick"
"0","Being single sometimes http:// stinks.You be sick with flu but there's no one to come hold you so you don't die"
"2","when i play sick , im Jordan with the flu . #LilWayneBestBars"
"2","BERNIE don't use your name to promote a corrupt candidate. Pretend you got the flu ; call in sick . @janeosanders https:// twitter.com/DannyEFreeman/ status/772099514966605824 …"
"0","At home with the flu what a weekend. Body hurting, stomach cramping, fever, and just plain sick — feeling bad"
"0","I have a bad news for me, I'm very sick and my body Temperature is 39 I have Flu 󾌴 󾍁󾌤󾌻 so , pray for me please 󾍛󾬙"""
"2","advice: if you're sick , make a blanket fort and watch the flu season episode of parks and rec while eating your comfort foods"
"0","This is my minty tea today. I've been sick all week, with a super painful nasty flu , sinus… https://www. instagram.com/p/BJ5t5wsAwhc/"
"0","idk yet. I'm sick in bed with the flu and a high fever. Sending my daughter to inspect the house for me"
"2","don't want to belittle #Zika but ... it's a flu most don't even get very sick from"
"0","i'm getting sick and if this flu doesn't go by friday i'm going to cry"
"2","You jordan in the flu game you get the 38 playing sick"
"0","I felt like death..... (don't get sick but when I do I'm down for the count) looks like I still can enjoy my weekend. @alkaseltzer plus flu !"
"2","Askies love @MachakaNene : @Boss_Pablo_ I'm home on a sick bed!!! Mathata fela.. flu . I'm so craving the campus fun right now"
"0","I'm home on a sick bed!!! Mathata fela.. flu . I'm so craving the campus fun right now"
"0","Mark got me sick so I'm just chilling in bed,no clothes 2 shots of musinex &severe cold& flu medicine like I don't have to be ready in 20 min"
"0","We're suppose to having a cookout at my Aunt's house tomorrow and her son is sick with the stomach flu pic.twitter.com/e7LobnUKYx"
"0","honestly idk, I did get the flu shot not long ago. I'm preparing to be sick after in the next couple days"
"2","I'm feelin' sick & I ain't got the flu , Girl, I'm missin' yooooouuuu !"
"0","Ugh Damn flu /cold ... i have no choice but to call in a sick day can't deal with money and clothes if i am coughing and sneezing all over"
"2","God has a sick sense of humor. Might've gotten the flu on my trip"
"0","Even when I had swine flu and wasn't being sick as much as I have been today, running on two hours sleep aswell, proper minging"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","Yoga for when you're sick with a cold or the flu - http:// yogaworkoutt.xyz/yoga-for-when- youre-sick-with-a-cold-or-the-flu-23/ … #yoga #workout pic.twitter.com/y8fEDGRi47"
"2","Just getting better after week long flu & cold. Drank a glass of sprite & I think I'll be sick again for a week."
"2","I just ordered a supplement that is made of different mushrooms to boost immune system to avoid getting sick w colds flu @mdcolliM"
"2","_ flu melanda hidungKu.. ada saqit bgini ingin didekap orng trsyng..♡ G.B.K!! — feeling sick"
"2","I can't be sick . Not now. Go away, flu"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","Been sick the last couple of days with the stomach flu , hence, I'm almost done with the second season of Narcos. Thank God for Netflix!"
"2","A quirky visual account of why it is so utterly miserable to be sick with the flu . http:// bit.ly/1OvtY6x"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","My style so sick it's got the flu"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","Ya. It could be the flu . Ha. My days were so amazing. I needed balance I guess. . Sucks being sick . It's was cold last night too."
"2","Plus sick . The outdoor show gave me cold/ flu or something."
"0","I knew it! I knew I was gonna be sick . Two days of consistent headache and flu ."
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","This flu from hell 󾍂󾌺󾌺󾓵 — feeling sick at Hillview Park, Lusaka http:// fb.me/89DwnhgvS"
"0","yep i just had a week off work sick as a dog with the flu . I know how you feel phil."
"0","i was excited for fall and then i remembered that its not only psl season but also cold and flu season!!!! yas (im sick )"
"2","This flu from hell 󾍂󾌺󾌺󾓵 — feeling sick at Hillview Park, Lusaka http:// fb.me/LqqAcEPN"
"2","Sick with the flu and dosent help with the needles I had on Monday (>;-;)>"
"0","I'm so sorry I have to cancel my talk tonight at #MRMCD2016 , because I am sick with stomach flu and not fit to fly"
"0","Feel so so sick flu is getting me dominos and movies in bed tonight is exactly what I need"
"2","Comfy dinner to look after little Val, who's sick with the flu . Mini meat lovers pizzas, with… https://www. instagram.com/p/BJ4-mhZADWR/"
"0","Yung sakit na di mo inaasahang darating. Sakit ng ilong Sakit ng lalamunan Sakit ng ulo Break na tayo. Ayaw ko na. Im so sick of this flu ."
"0","I just realized I'm sick . And I had been drinking. My stomach hurts enough each day, and now it feels like it's committing suicide #flu"
"2","#Cold vs. Flu : What’s The #Difference ?: You’re feeling sick , but do you have the flu or the… http:// goo.gl/fb/ZP6rx6"
"2","Off sick with the flu ... Guess I'll be watching @TanyaBurr vlogmas all day!"
"2","Cold vs. Flu : What’s The Difference?: You’re feeling sick , but do you have the flu or the… http:// goo.gl/fb/HGy8sg"
"0","what is this flu i'm having, i never get sick"
"2","You're feeling sick , but do you have the flu or the common cold? What's the difference? Go to and use the promo... http:// fb.me/NI82yzha"
"2","Hi Taylor! @iamtay_tay how do you treat colds or flu naturally?been sick for 4days now and there's no one to take care besides myself."
"0","I hate getting Sick How did I just get over the flu and turn around and have a respiratory Infection -__-"
"0","Still sick as a dog... Starting to think this flu shot really wasn't a dead vaccine... It had to be alive."
"0","I tend to get sick really often. Though I never had the flu , but I had fevers and colds. Mostly colds."
"2","stomach flu sick"
"0","Crazy shi I'm not even flu sick like nose jacked throat weird and weak no energy plus I gotta get up for work in like 2 1/2 hrs on some bs"
"2","Again down with flu — feeling sick at Asian Polyclinic http:// fb.me/7Vi07jhWY"
"0","Can't find any aloe in the house. When I'm sick , all I see is bottles of Aloe, but when I'm burnt I see cold & flu medicine."
"0","Should you train when sick : Me and the OH both had sore throats on weds, I lifted on thurs, he didn't, and now I have flu and he's fine"
"2","I think I might be sick with the flu idk but I"
"0","but i've taken every possible cough/cold& flu medicine known to man yet i'm still sick . wtf"
"0","i got sick for a few days. bad bad flu . kaya im trying to be healthy. haha"
"2","She's obviously very sick . If my memory serves me she told everyone that she had the flu when she hit her head https:// twitter.com/magnifier661/s tatus/771859143980306433 …"
"2","Anyone who routinely gets sick and doesn't give up on life deserves a medal, cause I wanna die if I have the flu for 6 hours."
"0","I see the jokes about men being weak af when sick with a cold or flu , but honestly that's so me. I'll act like I got the plague, cause damn"
"0","I spent my night taking care of my parents bc they're sick with the flu and I'm exhausted but I have to wait up until my sister gets home"
"0","CBR for 3 days... Super sick , hate this FLU ... 󾌹󾌼 #BurningSensation #RespiratorySystem"
"2","If you are sick from frat flu or wine bag plague I have no sympathy for you. U are dumb. Take care of yourself"
"2","i've been sick with a couple of things over the summer. From what I could tell, it's not a cold; nor it be a flu ."
"2","sick lil bitch got the flu"
"2","Yeah, it's not the flu , so alright, I'll give them that, but it *always* makes me sick for a few days."
"2","I wanna get the flu shot before I get sick"
"0","I got these yesterday after first symptoms of flu . I cannot get properly sick , not now pic.twitter.com/QfV9mWUHdl"
"2","I told them I didn't want a flu shot because I'd get sick . They insisted. I'm sick . Go burn in hell, you fucking prick."
"2","PSA: The Community Sick is back in full force. Be prepared for spontaneous colds and surprise sessions of the flu . Welcome to Show Choir."
"2","I am so sick like the flu"
"2","Flu . 󾌮󾰧 — feeling sick"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// dcist.com/2016/09/expand ing_paid_sick_leave.php …"
"2","as in u ate something to make u sick ? or nervous about something? or getting over a stomach flu ? or wonderful"" monthly ""friend""?"""
"2","Style so sick like the flu"
"2","Haven't been this sick since I git hospitalized with swine flu .. been sick So much this summer .. TIME TO MAKE SOME HEALTHY CHANGES"
"2","I'm so sick with the flu ): I gotta rest up for tomorrow afternoon"
"0","I always start to get sick after getting my flu shot like what's the point if the side effect is literally a cold"
"2","I mean she didn't know that she had the Flu but her childish ass knew she was sick asf"
"0","Pabalik balik na flu . Enough rest is all I need. — feeling sick"
"0","A week ago I was sick with the stupid flu .."
"0","Got my flu shot for school 2 days ago && I'm already sick .. never fails"
"2","Girl didn't you say Brandon was sick ?"" ""Yeah he got the flu ."" ""Well he here with Tamika."" pic.twitter.com/Mb7hqcntzY"""
"0","I knew it! I knew I was gonna be sick . Two days of consistent headache and flu ."
"2","Call a medic, this youngman @CMccaffrey5 is  Sick like the flu !"" #heismanwatch #CFBisBack https:// twitter.com/Atlantasportgu y/status/771884525345439744 …"""
"0","I am very sick with flu . Can't get up. I emailed my CS na. Papatingin na ko tomorrow."
"2","I know she sick Bitch got the Flu"
"2","I'm severely sick w the flu so if I die please bury me while chop suey is playing"
"2","Pros about working with kids: I hardly get sick (colds, flu , etc). Cons: when I do get sick it kicks my ass."
"2","I have flu ... I'm staying in bed so little otis doesn't get sick before his camp. ... gonna miss out on women's match. :( #PrayForOtis"
"0","Ive had these headaches for the past three days like. if my body wanted to be sick could it just get the flu or smth like normal"
"2","After D.C. extended paid sick leave to tipped workers, flu cases dropped by 5 percent. http:// dcist.com/2016/09/expand ing_paid_sick_leave.php …"
"0","i wonder why youre so sick randomly?? apprently theres a bad flu goinf around or something actually i guess its that??"
"2","IM FROM DAT FLU -$ICK"" #KEVEKEV #mr434 #flusick https://www. instagram.com/p/BJ38pvZD3sN/"""
"2","This flu is of the devil... sick as a dog rn"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","After D.C. extended paid sick leave to tipped workers, flu cases dropped by 5 percent. http:// dcist.com/2016/09/expand ing_paid_sick_leave.php … pic.twitter.com/S005Vf5tQz"
"2","Most of you forget Yaya became sick with some flu and Busquets was promoted to fill in..he performed really well.. https:// twitter.com/Bassit_MnB/sta tus/771844050349658112 …"
"2","I am sick , just flu tho but always cough. My bromance force me to go to hospital but I dont want. He is angry with me. So i go now. Lol"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","I've been sick with flu like symptoms and seeing this makes me want a bear claw."
"2","@RyderCupUSA @AirVuz someone needs to call me in sick for Sep 30th. I'll have  #RyderCup2016 can't miss flu """""
"0","So sad to have to miss #GTLive tonight... Sick with the flu so bad. Hf; gl guys!! @MatPatGT @CordyPatrick"
"0","so sick of people at work complaining about festival flu "" boo fucking hoo, my heart absolutely bleeds for you"""
"0","the majority of my friends either have the stomach flu or strep & I already feel like I'm getting sick yay me"
"2","y'all I haven't been this sick since I graduated from high school with the flu"
"2","@canberratimes so where's the best place for an anarchist to get a dose of the flu in Canberra?won't parliament be fun if a few off sick"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","When I was child flu and being sick was even kinda fun , thank to my grandma ! But now I literally feel I am dying ."
"2","I finally listened all the way through my 40 track mixtape that's over 2hours and it's so sick I caught the Flu .... Haha 󾌴 󾓶󾓶󾓶 #3GR"
"2","Been taking your vitamins? Get your flu shot yet? Don't want you getting sick ."
"2","sick lil bitch got da flu"
"2","With cold & flu season around the corner, keep in mind: germs spread! Don't come into work if you're sick . http://www. bloomberg.com/news/articles/ 2016-08-30/seriously-don-t-come-to-work-if-you-re-sick …"
"0","Unfortunately, I am a sick fox today :/ Probably got the flu from some gross wolf wiping his boogies on something."
"0","How to Return to Running after the Flu or a Fever http:// bit.ly/1Kf7NOL #runnersconnect #flu #running #sick"
"0","Me n bed are #bffs today weird flu bug almost gone, grrr. At least I didn't get hit any harder w it! Posting my anti- sick formula later!x"
"0","After getting a flu shot I feel like I make myself feel more sick than I'm supposed to I'm really scared"
"0","Left work early. Bored. At Target getting a flu shot. (No, flu shots are not making scores of people sick . So hush!)"
"2","you got me sick of you and she got me sick with the flu #Iaintevenarapper"
"2","Estará rota mi nariz o donde puedo detener este reflujo!?!? #Sick #flu #WannaSleep #NoWorkToday #Please"
"2","tfw you're sick with the flu & can't sleep so you eat 1/2 of a Pringles tube #delayedfreshman15"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// dcist.com/2016/09/expand ing_paid_sick_leave.php …"
"2","ur rude when ur less sick please get the flu again https:// twitter.com/doubtyierr/sta tus/771807775684984832 …"
"2","With cold & flu season around the corner, keep in mind: germs spread! Don't come into work if you're sick . http://www. bloomberg.com/news/articles/ 2016-08-30/seriously-don-t-come-to-work-if-you-re-sick …"
"2","i entered september in such a sick way, it's gnarly *knocks out from cold/ flu medicine*"
"2","When employees are given access to paid sick days, flu rates decrease significantly http:// nymag.com/thecut/2016/08 /paid-sick-leave-can-significantly-reduce-flu-rates.html?mid=slatefb …"
"2","From sick pigs and cows--new Flu virus. New virus discovered by SDSU researchers named influenza D http://www. news-medical.net/news/20160901/ New-virus-discovered-by-SDSU-researchers-named-influenza-D.aspx …"
"2","@WBCShirl2 From sick pigs and cows--new Flu virus. New virus discovered by SDSU researchers named influenza D http://www. news-medical.net/news/20160901/ New-virus-discovered-by-SDSU-researchers-named-influenza-D.aspx …"
"2","@DeathOnAPlate From sick pigs and cows--new Flu virus. New virus discovered by SDSU researchers named influenza D http://www. news-medical.net/news/20160901/ New-virus-discovered-by-SDSU-researchers-named-influenza-D.aspx …"
"2","From sick pigs and cows--new Flu virus. New virus discovered by SDSU researchers named influenza D http://www. news-medical.net/news/20160901/ New-virus-discovered-by-SDSU-researchers-named-influenza-D.aspx …"
"0","I had season tix, sick as a dog with the flu . Stayed home. Never forgave myself."
"2",". So sick . Got the Geoengineering flu . So light headed and full of flem. Hacking, Can't think, ache. pic.twitter.com/9rn3IjSOhR"
"2","Da fuq! I need a warm hug and a care ahaha :( sadlayp #fever #flu #lonelyboy — feeling sick"
"2","AHH IM SICK , LUL BITCH GOT DA FLU AHHH"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// dcist.com/2016/09/expand ing_paid_sick_leave.php …"
"0","I got a flu shot last week. Guess what happened to me? I got sick , imagine that."
"2","'Finally, the proof why you really shouldn't come to work sick ' via @NZHerald #health #flu http:// buff.ly/2cpHLDT pic.twitter.com/KTzZU6MQzL"
"2","Damn near sick of niggas like I caught the flu"
"0","I have flu and i feel so sick , i can't even stand in front of my computer"
"2","This girl just said her friend got sick from global warming because it ain't flu season yet"
"0","Normal people know they have a cold/ flu because of regular symptoms. Me? I know I'm sick because of these damn dizzy spells."
"0","I hardly ever get the flu .. and out of the 4 times I've ever been sick , this is the worst .."
"0","Wanted to stream once i got back Still sick unfortunately, bad flu /cough and deaf-ish from left ear :( Stream once im better"
"2","After enacting and expanding paid sick days, DC flu cases dropped 5%. Paid sick days benefit all of us: http:// bit.ly/2bHYWKZ"
"0","Being sick sucks. And I'm not talking about a little flu or whatever. Idk why I did this to myself"
"0","This flu is sucking the life out of me! #sick &dazed"
"2","https:// open.spotify.com/track/70ATm56t H7OrQ1zurYssz0 … I'm sick , like I ha e a flu or something... And I just... http:// fb.me/2lA97uqo8"
"2","Lol my flu shot made me sick . pic.twitter.com/nzc4NkgagY"
"0","I always get sick when the season changes especially to spring but I honestly thought I beat the flu this year"
"2","I didn't get sick once this winter and I was so excited about that until the season changed to spring and BOOM IM IN BED WITH A FLU"
"2","DoTerra On Guard Toothpaste. #health #natural #nontoxic #family #fluoridefree #flu #sick #doterra pic.twitter.com/InzSieGHi3"
"2","Retweeted CDC Flu ( @CDCFlu ): In the US every yr, millions of ppl get sick , hundreds of thousands are... http:// fb.me/1jYsZwZWU"
"2","I really wanna draw or do _something_ but I just got sick ... >_< Just a flu but still annoying."
"2","Sick with a virus that mimics the flu . Send tea pls."
"0","I haven't been sick for like a full year, no flu no cold no runny nose no nothing !"
"2","I don't wanna flu shot... :( I've never gotten one and never gotten the flu . 5 dollars I get sick after getting it."
"0","From having an intense flu in the morning to having an infection in the evening. Freaking sick the entire Hala Bira but I managed to survive"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// dcist.com/2016/09/expand ing_paid_sick_leave.php … via @Rachel_Sadon"
"0","Wanted to say thanks to everyone who has been patient with me this past week , being sick with the flu and Britts stitches has thrown me off"
"0","so my dog got really sick this morning and collapsed, I'm really hoping it's just a bad stomach flu and nothing more serious :c"
"2","Gws for me.. #sakit #flu #demam #pusing #meriang #pilek #sick #puyeng"
"2","Preach Don't tell me what it's like to be sick literally constantly because you had SUCH a bad flu that one time https:// twitter.com/sarahhardypart y/status/771671938993364992 …"
"0","@PBandJenelley_1 your tweets brighten up my sick day. Been in bed all day with horrid flu . I feel terrible"
"2","I'm so over this flu , my sick self deserves booty rubs rn"
"2","I'm sick lil bitch got the flu aaah"
"2","Paid Sick Leave Reduces the Flu Rate 'Significantly' ( @WSJ ) http:// on.wsj.com/2bLbrXY"
"0","I took a flu shot 5 to 6 years w/o taking it... I got sick the same day. It lasted 3 days but still... Never again."
"2","Sakit Demam Flu ~ #Sick"
"2","Shit if Jordan can play ball with the flu .."" I can claim sick and fetch y'all thru the booth"" @HOLYxKEYEL #snapped"""
"0","Being sick with flu sucks. Been in bed all day. Body sore from lying down so much"
"2","I ain't make the all-Stars, but I'm flu game sick . Last time they count me out, what I do? Game 6."" #GameDay #BeatCuse"""
"2","Sick of being ill man, takes a special kind of person to get a flu in summer, cheers Malia"
"0","So many ppl are sick with cold n flu .. I really might not go to #LaborDay festivities at all."
"2","Cities that guarantee paid sick leave see a drop in rates of the flu and other contagious illnesses."" #PaidLeave http:// bit.ly/2bHYWKZ"""
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","Someone needs to tell Mrs Smith to take a sick day with her contagious ass flu"
"0","Guys i am really sick , have severe Fever and flu ."
"2","#Sick ? #Cold ? #Flu ? #Allergies ? #Sinusitis ? #SinusInfection ? Get #EucalyptusMint Tarts. http:// dld.bz/eSekr pic.twitter.com/WJ1d3Aik7z"
"0","Was reluctant to get this tetanus shot but just went on and did it anyway. Remembered being sick as hell from flu shot so #noflushotforme"
"2","After DC Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent - http:// goo.gl/alerts/bKvlg #GoogleAlerts"
"2","[ #health #life ] Better diet and less stress equals fewer sick days. #flu http:// ow.ly/D58l303LM2A"
"2","Better diet and less stress equals fewer sick days. #flu http:// ow.ly/D58l303LM2A"
"2","it's not flu season yet lol you're just sick from your migraine"
"2","When you manage to get a flu whereas it's hot outside. #sick #tired #me #notabadheadthough … https://www. instagram.com/p/BJ2ypjCA64q/"
"0","Im sry, but if everyone in ur family has had the flu for the past few weeks, is it really wise to come back here & risk getting sick again?!"
"0","when flu virus is spreading in the office... ugh. not now please!! i hate being sick . #ALDUBOfficiallyYOURS"
"0","Monday - ear infection Wednesday - sick from flu shot Friday - stitches I'm having one hell of a week"
"0","I don't get it, if someone's sick u visit them to socialise? Sorry do u go on a blender with ur mates if you've got the flu ? No u rest"
"0","Why girls tend to not look sick when they're having the seasonal flu but guys macam sakit teruk bila mengalami sakit selesema?"
"0","Con flu , dude, con flu hurts so bad ._. NEVER been sick after an Insomnia until now - and now I feel like death"
"0","dear nasim, i can so relate! i'll have been sick for 20 years in feb after a flu . always a bit a sad time in feb, even though .."
"0","Flu /cold is running around early this year. I was sick for the last week and I know at least 5 who are rn. You are not alone. D:"
"2","mavadogully - Sick Like Flu - #cross507films #cross507photo … https://www. instagram.com/p/BJ2s747hkeis BQrTcwUIhaV3cvEq0cnRBV6PCM0/ …"
"2","This flu ain't putting me outta gym... sick or not I shall lift"
"0","it's the flu . Everyone is getting sick but you can still blame the trash"
"0","problems. the Spiritual are never sick , no colds, no flu , no headaches. Perfectly Healthy are the Spiritual."
"2","Ahhhhhhh I am so sick like the flu"
"0","SEPTEMBER 2 Well I have the flu ! It's HIT ME! I am so rarely sick so I am trying to rest! My gorgeous friend... http:// fb.me/5TvHwbThS"
"0","@thebodycoach been doing the course for 10 days no issues but today had dizzy spell and was sick .Sounds like keto flu .Is it safe to go on?"
"2","With cold & flu season around the corner, keep in mind: germs spread! Don't come into work if you're sick . http://www. bloomberg.com/news/articles/ 2016-08-30/seriously-don-t-come-to-work-if-you-re-sick …"
"2","What can I get o get rid of this flu today, something quick? — feeling sick"
"2","After D.C. Extended Paid Sick Leave To Tipped Workers, Cases Of The Flu Dropped By 5 Percent http:// dcist.com/2016/09/expand ing_paid_sick_leave.php … via @DCist"
"0","@LouisePentland babe, I've got the flu . Any tips on how to get rid of it fast. Hate being sick"
"2","Flu ..... — feeling sick"
"2","Q:What do you call a half-dozen Indians with Asian flu ? A:Six sick Sikhs (sic)."
"2","Farhan Khan Virk : Guys, I am really sick today. Have severe fever and flu . Do pray for me.: Guys, I am rea... http:// bit.ly/2bHMoJy"
"2","#LRT so true, when I am sick ( Flu ) I feel so weak all I want to do is sleep."
"0","Oh man, came down with the flu yesterday afternoon... can hardly sleep -o- ... #sick :/ ~"
"0","went and had to get a flu shot done and now I'm starting to feel sick"
"0","haww Guys, I am really sick today. Have severe fever and flu . Do pray for me."
"0","Guys, I am really sick today. Have severe fever and flu . Do pray for me."
"0","Guys, I am really sick today. Have severe fever and flu . Do pray for me. #RT"
"0","RJ Guys, I am really sick today. Have severe fever and flu . Do pray for me."
"0","IK Guys, I am really sick today. Have severe fever and flu . Do pray for me."
"2","that's good to hear . I'm sick . Oh well got the package"" which are flu ,fever and cough . Getting better I hope"""
"2","Fuck the flu shot that shit got me sick as fuck"
"2","Dr. Flu is here to deliver a lecture on virality. * sick talk follows*"
"2","sick like the flu . https:// twitter.com/paaalehsah/sta tus/771632664268853248 …"
"4","yay to that? lol my classmates/colleagues always complain I'm weak coz I always fall sick or catch a flu /cold very easily"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","I am still sick with the flu"
"2","Feeling sick after my flu shot."
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","Still sick , been on the couch for close to a week now.........off/on with the Flu ! — feeling sick"
"2","I been sick with the flu I wish it was only a cold.thank you."
"2","Okay I know all you pumpkin spice bitches are excited for fall but pls wash ur hands in the cold/ flu season. I'm not tryina get sick ."
"0","Flu ,throat pain,headache :( — feeling sick"
"0","day 286: I'm so sick . I have a bad ass flu and I feel like shit"
"0","This years Flu season is off the chain. omg. #sick #mutated #fever #bed"
